economy,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
ISL,Iceland,,,,,,,,,,31.9024449255208,32.9791737885636,30.5317170570819,28.2939986938077,28.4549002962237,24.8867486244512,23.3407900621895,18.5538255903646,15.475633350347,15.2804272602028
TUR,Turkiye,42.6626323751891,24.6817303206026,17.5633137787952,10.8334263081558,11.786605930533,9.33386662788162,9.65763527676424,8.75586933756713,9.1181927316381,8.19945695214389,7.65445142634711,8.1079754601227,9.45560715435191,12.7145895363675,12.7941743827161,13.2829041423117,13.0571509685309,12.7711929672972,12.2398101190171
EST,Estonia,21.3702590924212,29.3925384160829,25.849120253293,,,,,,38.1833946067983,37.0317413707006,34.4428833604496,36.0631605808888,37.1021709308718,38.682763226003,38.5938875691494,40.4737000175824,43.6453481099236,44.8780074088464,46.4289909040222
ITA,Italy,32.5153810715309,36.1425583683042,34.4931207318903,37.09886469642,35.7052667437567,38.5178284822262,39.1268797774698,39.9617638744087,38.1730985590914,37.2603627655472,39.5923308762598,39.1468529998033,40.9598372779905,39.1356421975466,38.5908405211139,37.6999607118179,38.1902040831815,39.4699795283426,39.4820457183906
ROU,Romania,35.3314121037464,35.0713231677324,41.3143574717455,42.562254259502,41.8504572350726,70.5591873151472,69.9220108038369,62.3132572783393,59.0980658246199,61.7160902547148,62.4948210417003,59.4916194081788,59.0427766222908,58.8041993164815,59.1195801224566,56.9707084513416,57.879394972623,56.4187124279546,57.3002157021733
CHI,Channel Islands,,,,,,,,,,,,,,,,,,,
XKX,Kosovo,,,,,19.0422089530108,16.8520898182057,14.6413342028481,42.3432013933635,45.8765072194709,25.5184441216118,26.1754810894971,25.0955508238141,18.9264331827433,15.2731991956392,20.0271740734819,15.8196775764227,12.5923101671519,11.4679800075896,13.6076542716359
PRT,Portugal,20.3612755305754,22.1273322114579,23.2067810895828,24.0990466968736,25.3869687802625,25.5167738798195,28.2054118802692,29.5453094409163,29.7877192633584,31.1316782586013,28.1768298547063,29.2126713087727,27.5450944349448,30.1881729008869,28.5770785398364,28.3120292569247,28.1001222271312,25.9508368827368,25.3147673540271
LUX,Luxembourg,14.5272500327775,15.9690108097879,12.7314865976155,15.5843116490977,16.9837492090611,15.4114243170123,14.1077256211328,12.7695323764838,14.8422724941858,17.4862072111878,17.7405275590352,18.7536412264242,20.5824248001833,22.0818316394444,22.8325180892964,25.1698828553706,27.6446149090424,26.9986777522453,29.4670171945322
AND,Andorra,,,,,,,,,,,,,,,,,,,
MCO,Monaco,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,21.9373673036093,22.20860149147,24.4482907832107,23.0170124183476,22.9388605836035,24.9263168501398,23.0921256089294,24.8628533762651,31.9839452163035,30.0117377553773,28.3507048729087,29.0424946077569,31.0149438851703,32.4720055703084,33.1841415929639,33.2877000932341,34.5959402396747,34.4666682580851,34.5172125021725
ESP,Spain,40.2016603004482,41.7992638111854,43.6019337525042,42.4676250830688,42.5626874963316,44.044022906586,46.4303504674294,47.5562261286066,48.6538351867364,47.7659045420649,48.8039594182575,49.192677178045,49.5975954481005,31.3246799365398,32.6200112496925,33.2917847163317,34.1449552239622,32.5456541746201,33.0439259864398
NOR,Norway,30.5053503189222,26.6806178187684,26.7589471531467,27.274347418738,29.2821583272991,29.1525133886951,32.8042330852724,33.203675487935,35.2122828553946,35.8776524829001,39.9936708482888,33.3410551341257,39.566314033127,38.5063418354771,37.1528100994525,37.8471222655685,37.2729640881976,33.1570415917123,32.6679287245935
BIH,Bosnia and Herzegovina,38.0765623440409,36.9757369279721,34.5766399160392,37.50935481659,34.2364137729975,33.3030438301411,34.2434876503059,45.1277384383172,44.0565993547119,44.7438149926216,48.4744717517048,42.7324906234231,41.5316326522573,36.7662845444275,37.0166558534738,34.2020867283984,33.3247451879147,31.7889949991467,30.480389610387
BGR,Bulgaria,18.43721915101,19.9532479466377,18.9222280571509,16.4767910163652,17.1699038984398,15.9056270010505,18.2410559545564,20.2186520518364,21.7132808345822,21.8496215904483,27.2034115372653,25.7362476272811,30.6218296936086,26.7590849259377,28.1835449985973,31.4886668804606,29.4243311102218,27.7637932230338,30.3919661302725
RUS,Russian Federation,37.0059236946014,34.1812820562076,35.2762465107727,39.8795727622246,39.2949415552067,45.1097487717454,47.2645254095321,47.5018031348607,49.2941950639647,48.9905484975685,48.2265419763043,47.4852867858256,48.4803985370488,49.4159896271111,47.0930515102525,47.0979759105765,46.8377237054401,46.7427959646918,44.1490060625188
KGZ,Kyrgyz Republic,41.2228276018317,39.5688097795664,35.7214142600985,33.0624738394734,33.1298408868241,41.1079821073066,35.428862460338,24.4638584986266,14.0923989548975,35.8060531199708,45.7787248188643,37.4462526487569,36.1863271612697,30.8673610467507,34.5852122607358,25.6062150783774,27.4993951082243,18.8117700216672,15.4759637142842
BLR,Belarus,31.6615046458188,25.0618156128576,28.3156548559392,32.8595218270489,32.8989389100649,31.25,24.359312083694,24.2231817796969,26.3558951965065,28.3106743841701,27.7393406410203,27.7136752136752,31.1847157914698,37.6354365838113,40.2870063919557,43.5203530259366,45.3746099332147,44.597080051245,44.8643498775066
HUN,Hungary,37.3914535364492,39.8130192306139,45.4363635695098,47.3370374489873,49.8555681339202,47.2072989199759,45.9350722325462,49.1987464253858,45.5638611911203,45.8375078513215,48.5409008954361,49.6018988894533,50.9637609502087,50.223250219942,50.3402946820693,50.5404589197767,50.8977312129471,51.0759726404401,50.5240342384046
GBR,United Kingdom,43.6169923645626,44.0081988607897,44.4344187911332,44.7572887890434,44.8095424268175,42.8969961890848,42.2662535468265,41.5313439481495,41.9573838629997,42.741095027498,44.1342922881153,43.2504926182202,44.5287579507443,45.3868155618216,46.8655559527223,47.8979039108152,48.931081114564,50.3523057108193,51.9181141781495
AUT,Austria,,,,,,39.6054886270711,31.7936167489244,31.6611046640627,31.9346102872458,33.2918324149257,31.3384733024655,33.2522286905573,35.1736453795883,37.1185463289326,39.0270517711506,39.2709407969774,39.8123770783027,40.7453967722823,41.6039287578292
BEL,Belgium,,,49.458893877924,50.5722595869033,47.9273506605966,47.9717419668322,46.3926933250044,44.4881122309496,46.980826607277,52.6913394300991,51.9247339470464,53.0537599171118,54.7610447205324,57.4803435956087,59.1466304627894,62.8239011052469,63.534808923635,62.2627929559365,62.1626033192147
UZB,Uzbekistan,,,,,,10.1553674689811,15.4236753547988,15.9945180196155,18.9655570297342,20.2238519840474,15.7199540402935,15.7634480023853,19.757773559216,15.8080186853287,18.1940085212835,16.9429358109307,17.5646867463646,14.2318738817761,10.8754105862956
POL,Poland,18.7005976479661,21.3445206180293,20.8993917638847,24.4587582751834,31.9525839104955,33.1740652258459,35.2912008654886,35.5787658106554,38.3879200340281,41.2631715042989,46.2461769288476,45.1247620002004,44.6868595991403,45.8704871060172,47.3537077518076,48.3993919731379,49.4375102644112,49.6595700559895,50.6286857159664
MNE,Montenegro,,,,,,,,21.1514384665458,19.8361360590068,14.7612846635874,15.0444519194509,14.0385238808436,14.574774178833,15.3677372240021,16.1362553424683,14.9960554327579,14.2383496725277,13.8253977271816,15.311056092439
DEU,Germany,40.3829804494726,42.7638081467442,40.9836044274697,44.6273106869489,43.3698621172147,44.1951828672747,43.2095233196711,43.4437017146107,43.3739364765621,44.9625923300105,45.6386266884719,46.6837541180325,47.4850792004793,49.2621883813349,52.2573130122096,53.5772857942157,55.3532847169414,56.66027307511,56.9263219008771
TJK,Tajikistan,,,18.4950872917854,19.7935020940932,27.6305413779742,35.9463132460685,33.9973262517096,32.5851505510689,48.5433301707567,44.0695378555469,55.0920136868729,39.1391852335305,32.7291703656856,24.0898875601792,18.9143456029419,33.1338033982439,28.5764643888339,21.5558122306984,19.8720997479905
